job_id,client_id,company_id,company_name,title,job_category,budget_min,budget_max,currency,urgency_level,experience_level,job_description,skills,required_hours_estimate,job_status,assigned_freelancer_id,posted_at,deadline,client_reputation_score,client_payment_verified,created_at,updated_at
job_2419c628,user_004,company_005,NeonByte Labs,DevOps Engineer for Full Stack Developer needed to integrate third-party APIs and automate reporting features for an E-commerce platform. Medium-priority project requiring strong backend and frontend knowledge. Collaboration with DevOps is preferred.,DevOps,113687,170530,INR,High,Mid,"UI/UX Designer urgently required to redesign UI components, implement responsive layouts, and optimize performance for an E-commerce platform. Medium-priority with attention to detail.","[""DevOps"", ""Git"", ""English""]",176,Open,,2025-11-22T06:39:51.817680+00:00,2025-12-04T06:39:51.817680+00:00,4.2,True,2025-11-22T06:39:51.817680+00:00,2025-11-22T06:39:51.817680+00:00
job_3f8c89e0,user_026,company_036,DeepLogic Systems,"SEO Specialist for UI/UX Designer required to redesign onboarding and dashboard experience for a SaaS platform. Medium-priority with wireframing, prototyping, and user testing.",Content/Marketing,80238,120357,INR,High,Junior,"Backend Engineer required to create detailed technical blogs and documentation for our AI Chatbot interface redesign to improve the dashboard design of a Portfolio Website. The candidate should have blockchain experience, audit knowledge, and familiarity with secure transaction practices. Deadline is critical.","[""Python"", ""Git"", ""English""]",105,InProgress,,2025-11-17T06:39:51.817680+00:00,2026-01-10T06:39:51.817680+00:00,4.1,True,2025-11-17T06:39:51.817680+00:00,2025-11-19T06:39:51.817680+00:00
job_90189350,user_002,company_013,UrbanHive Digital,Backend Engineer for Full Stack Developer needed to integrate third-party APIs and automate reporting features for an E-commerce platform. Medium-priority project requiring strong backend and frontend knowledge. Collaboration with DevOps is preferred.,DevOps,59524,89286,INR,Medium,Senior,"Content Writer needed to maintain and optimize database, APIs, and authentication systems for a SaaS platform. Medium-priority.","[""Golang"", ""Git"", ""English""]",51,Assigned,,2025-11-13T06:39:51.818692+00:00,2025-12-02T06:39:51.818692+00:00,4.3,False,2025-11-13T06:39:51.818692+00:00,2025-11-16T06:39:51.818692+00:00
job_ca5fbebc,user_043,company_020,AeroLogic Systems,"Full Stack Dev for Freelance Backend Engineer needed for fixing bugs and improving performance in an E-commerce App. The project is high-priority due to customer complaints, and requires strong SQL, API optimization, and documentation. Clear communication and daily updates are expected.",Content/Marketing,55979,83968,INR,Medium,Senior,"Seeking a UI/UX Designer required to implement new payment modules, optimize APIs, and maintain authentication systems for a SaaS platform. Medium-priority, with strong design portfolio and attention to detail. Collaboration with frontend developers is essential.","[""Figma"", ""Git"", ""English""]",346,Open,,2025-11-13T06:39:51.818692+00:00,2025-12-26T06:39:51.818692+00:00,4.0,True,2025-11-13T06:39:51.818692+00:00,2025-11-16T06:39:51.818692+00:00
job_325eba33,user_043,company_027,BoldBridge Software,"SEO Specialist for Full Stack Developer required to maintain and scale our SaaS platform backend and frontend. Responsibilities include database optimization, API improvements, and new UI components. Medium-priority project with flexible deadlines but strong communication is expected.",Mobile,41637,62456,INR,High,Mid,"Content Writer needed to create engaging dashboards, prototypes, and marketing materials for a Smart Contract Developer to implement new smart contract features for a SaaS product. Medium-priority, with strong design portfolio and attention to uptime and deployment safety. Knowledge of AWS, Docker, and CI/CD pipelines is mandatory. The candidate must be skilled in React/Next.js and mobile responsiveness. Must have experience with React/Next.js and improve accessibility for an E-commerce platform. Coordination with backend and QA teams is required.","[""DevOps"", ""Git"", ""English""]",124,Open,,2025-11-14T06:39:51.819692+00:00,2026-01-12T06:39:51.819692+00:00,3.8,False,2025-11-14T06:39:51.819692+00:00,2025-11-15T06:39:51.819692+00:00
job_0e2159e4,user_008,company_034,PrimeShift Digital,SEO Specialist for Full Stack Developer needed to integrate third-party APIs and automate reporting features for an E-commerce platform. Medium-priority project requiring strong backend and frontend knowledge. Collaboration with DevOps is preferred.,Blockchain,92760,139141,INR,High,Mid,Urgent: Full Stack Developer to build a Proof-of-Concept for a Fintech Dashboard. Medium-priority.,"[""Golang"", ""Git"", ""English""]",309,Open,,2025-11-07T06:39:51.819692+00:00,2025-11-25T06:39:51.819692+00:00,4.1,True,2025-11-07T06:39:51.819692+00:00,2025-11-10T06:39:51.819692+00:00
job_6b8d6b7b,user_037,company_029,MetaCore Dynamics,"Content Writer for Backend Engineer needed to implement robust authentication, database optimizations, and API security for an E-commerce platform. Medium-priority with focus on performance and reliability.",Design,71538,107307,INR,High,Junior,"Full Stack Developer to build a Proof-of-Concept for a blockchain-based financial app. The role includes prototyping, user testing, and high-fidelity designs. Medium-priority.","[""Golang"", ""Git"", ""English""]",303,Cancelled,,2025-11-24T06:39:51.819692+00:00,2025-12-25T06:39:51.819692+00:00,3.2,False,2025-11-24T06:39:51.819692+00:00,2025-11-24T06:39:51.819692+00:00
job_3c6dbb60,user_029,company_016,FusionCraft Technologies,"Content Writer for A UI/UX Designer is required to redesign the user onboarding flow for a Fintech Dashboard. The role includes prototyping, user testing, and delivering high-fidelity designs. Medium urgency but attention to accessibility and usability is critical.",Content/Marketing,33790,50685,INR,High,Mid,"Backend Engineer urgently required for database migration, API development, and ensuring minimal downtime. The timeline is extremely tight.","[""DevOps"", ""Git"", ""English""]",259,Open,,2025-10-22T06:39:51.819692+00:00,2025-11-14T06:39:51.819692+00:00,3.1,True,2025-10-22T06:39:51.819692+00:00,2025-10-27T06:39:51.819692+00:00
job_7711170e,user_010,company_039,HexaCore Solutions,"SEO Specialist for Full Stack Developer to implement automated dashboards, reporting, and notifications for a SaaS product. Medium-priority project with phased deadlines.",Web Development,58096,87144,INR,High,Senior,Backend Engineer needed to implement secure authentication and payment systems in a Crypto Exchange platform. Deadline is critical.,"[""Flutter"", ""Git"", ""English""]",105,Assigned,user_023,2025-10-17T06:39:51.819692+00:00,2025-11-19T06:39:51.819692+00:00,3.3,False,2025-10-17T06:39:51.819692+00:00,2025-10-20T06:39:51.819692+00:00
job_a249605f,user_027,company_023,DigitalCraft Media,"Content Writer for Looking for a Content Writer to create detailed technical blogs and documentation for our AI Chatbot product. The content should be engaging, clear, and SEO-optimized. Medium-priority project with flexible deadlines, but strong research skills are essential.",Blockchain,35263,52894,INR,Low,Senior,"UI/UX Designer urgently required for adding real-time messaging, reporting, and notification systems for a Fintech platform. Strong Node.js and React expertise.","[""Solidity"", ""Git"", ""English""]",258,InProgress,,2025-10-23T06:39:51.819692+00:00,2025-12-02T06:39:51.819692+00:00,4.4,True,2025-10-23T06:39:51.819692+00:00,2025-10-24T06:39:51.819692+00:00
job_32b3d8a1,user_037,company_009,BlueHelix Technologies,"Full Stack Dev for Full Stack Developer needed for integrating payment gateways, generating automated invoices, and enhancing dashboard features for a Fintech platform. Medium-priority project with flexible deadlines.",Design,102098,153147,INR,High,Senior,"Full Stack Developer urgently required to optimize database performance improvements on a complex Fintech Dashboard project. The candidate should have experience with React/Next.js, accessibility, and user testing required. Strong Figma skills required.","[""Solidity"", ""Git"", ""English""]",129,Open,user_034,2025-10-10T06:39:51.820753+00:00,2025-11-02T06:39:51.820753+00:00,4.3,True,2025-10-10T06:39:51.820753+00:00,2025-10-14T06:39:51.820753+00:00
job_7c3eeb5b,user_039,company_034,PrimeShift Digital,"DevOps Engineer for Frontend Developer urgently required to fix UI bugs, optimize performance, and implement responsive design for an E-commerce platform. Coordination with backend team essential.",Web Development,77987,116980,INR,High,Mid,"Frontend Developer urgently required to implement secure payment integrations and optimize APIs, authentication, and database systems for a SaaS platform. Medium-priority project, with deadlines staggered over the next 3 months.","[""Python"", ""Git"", ""English""]",285,Assigned,,2025-11-20T06:39:51.820753+00:00,2026-01-02T06:39:51.820753+00:00,3.9,True,2025-11-20T06:39:51.820753+00:00,2025-11-22T06:39:51.820753+00:00
job_89e7fd2b,user_039,company_030,NorthStar Automation,"Frontend Developer for Frontend Developer urgently required to fix UI bugs, enhance responsiveness, and implement accessibility improvements for an E-commerce platform. Strong coordination required.",AI/ML,113783,170674,INR,High,Junior,"Frontend Developer urgently required for a Fintech App. The role includes prototyping, testing, and delivering user-friendly interfaces. Medium-priority project requiring strong backend and frontend knowledge. Collaboration with product managers is needed.","[""Flutter"", ""Git"", ""English""]",28,InProgress,,2025-11-06T06:39:51.820753+00:00,2025-11-17T06:39:51.820753+00:00,3.3,False,2025-11-06T06:39:51.820753+00:00,2025-11-07T06:39:51.820753+00:00
job_014b067c,user_044,company_025,RapidScale Ventures,"UI/UX Designer for Full Stack Developer to implement automated invoicing, notifications, and reporting dashboards for a SaaS platform. Medium-priority project with phased deadlines.",Blockchain,60343,90514,INR,Medium,Senior,"Full Stack Developer needed to maintain, scale, and optimize database, APIs, and ensure secure authentication and payment systems in a Crypto Exchange platform. High-priority project due to customer complaints.","[""Golang"", ""Git"", ""English""]",256,Completed,,2025-10-10T06:39:51.820753+00:00,2025-11-24T06:39:51.820753+00:00,3.9,True,2025-10-10T06:39:51.820753+00:00,2025-10-15T06:39:51.820753+00:00
job_2eea06f2,user_040,company_005,NeonByte Labs,"Smart Contract Dev for Freelance Backend Engineer needed for fixing bugs and improving performance in an E-commerce App. The project is high-priority due to customer complaints, and requires strong SQL, API optimization, and documentation. Clear communication and daily updates are expected.",DevOps,95160,142740,INR,High,Senior,Full Stack Developer needed for an E-commerce platform. Medium-priority project.,"[""Node.js"", ""Git"", ""English""]",330,Completed,,2025-10-03T06:39:51.820753+00:00,2025-11-06T06:39:51.820753+00:00,5.0,True,2025-10-03T06:39:51.820753+00:00,2025-10-08T06:39:51.820753+00:00
job_a3c43631,user_008,company_026,VectorShift Technologies,"Full Stack Dev for Full Stack Developer needed to integrate third-party analytics, payment gateways, and reporting dashboards for a Fintech Dashboard. Medium-priority.",Design,116925,175388,INR,High,Junior,Backend Engineer needed to maintain and scale our SaaS platform backend and QA teams is required.,"[""Flutter"", ""Git"", ""English""]",295,Open,,2025-10-08T06:39:51.821755+00:00,2025-10-18T06:39:51.821755+00:00,4.3,True,2025-10-08T06:39:51.821755+00:00,2025-10-12T06:39:51.821755+00:00
job_54935de1,user_014,company_003,DesignStudio X,"Content Writer for We need a Backend Engineer to migrate legacy systems to a cloud-based environment. This project involves data migration, API development, and ensuring minimal downtime. The timeline is flexible, but expertise in Python/Django and AWS is required.",DevOps,107470,161205,INR,High,Mid,"Frontend Developer to implement mobile-first responsive design, and accessibility improvements.","[""Solidity"", ""Git"", ""English""]",37,Open,,2025-10-04T06:39:51.821755+00:00,2025-11-11T06:39:51.821755+00:00,4.1,False,2025-10-04T06:39:51.821755+00:00,2025-10-08T06:39:51.821755+00:00
job_fa2e8f8f,user_033,company_040,SolaraTech Digital,Content Writer for UI/UX Designer urgently required for AI Chatbot interface redesign to improve workflow and usability. Collaboration with frontend developers is essential.,Web Development,48940,73410,INR,Medium,Junior,"Backend Engineer needed to integrate analytics, reporting, and analytics for a Content Writer to create visually appealing prototypes for a SaaS product. Medium-priority project with clear formatting standards.","[""Golang"", ""Git"", ""English""]",267,Open,user_024,2025-10-29T06:39:51.822077+00:00,2025-12-23T06:39:51.822077+00:00,4.9,True,2025-10-29T06:39:51.822077+00:00,2025-11-01T06:39:51.822077+00:00
job_8e52e0d2,user_011,company_022,Hyperlane Technologies,"UI/UX Designer for UI/UX Designer required to redesign onboarding and dashboard experience for a SaaS platform. Medium-priority with wireframing, prototyping, and user testing.",Blockchain,76744,115117,INR,High,Senior,Full Stack Developer to work independently and meet tight deadlines. Collaboration with product managers is needed.,"[""DevOps"", ""Git"", ""English""]",156,Open,,2025-11-11T06:39:51.822077+00:00,2025-12-29T06:39:51.822077+00:00,3.4,True,2025-11-11T06:39:51.822077+00:00,2025-11-15T06:39:51.822077+00:00
